cell_id,lat,lon,elevation_m,comune,frazione,pop_raw,pop_calibrated
CELL_02027,45.7397,9.3628,378.1,La Valletta Brianza,Perego,61.138,13.36
CELL_02028,45.7397,9.3641,375.1,La Valletta Brianza,Perego,63.444,13.86
CELL_02029,45.7397,9.3654,341.0,La Valletta Brianza,Rovagnate,108.654,23.74
CELL_02030,45.7397,9.3667,337.8,La Valletta Brianza,Rovagnate,133.755,29.22
CELL_02031,45.7397,9.368,339.5,La Valletta Brianza,Rovagnate,162.949,35.6
CELL_02032,45.7397,9.3693,342.9,La Valletta Brianza,Rovagnate,184.228,40.25
CELL_02033,45.7397,9.3706,341.9,La Valletta Brianza,Rovagnate,171.207,37.4
CELL_02034,45.7397,9.3719,339.6,La Valletta Brianza,Rovagnate,142.406,31.11
CELL_02035,45.7397,9.3732,343.2,La Valletta Brianza,Rovagnate,115.764,25.29
CELL_02036,45.7397,9.3745,343.6,La Valletta Brianza,Rovagnate,93.461,20.42
CELL_02037,45.7397,9.3758,338.5,La Valletta Brianza,Rovagnate,75.219,16.43
CELL_02038,45.7397,9.3771,347.7,La Valletta Brianza,Rovagnate,60.447,13.21
CELL_02039,45.7397,9.3784,344.5,La Valletta Brianza,Rovagnate,48.255,10.54
CELL_02040,45.7397,9.3797,340.9,La Valletta Brianza,Rovagnate,38.806,8.48
CELL_02041,45.7397,9.381,369.5,Santa Maria Hoè,Santa Maria Hoè Centro,19.26,5.71
CELL_02042,45.7397,9.3823,335.5,Olgiate Molgora,Monticello,7.889,1.75
CELL_02043,45.7397,9.3836,344.2,Olgiate Molgora,Monticello,9.684,2.15
CELL_02044,45.7397,9.3849,334.1,Olgiate Molgora,Monticello,11.904,2.65
CELL_02045,45.7397,9.3862,342.4,Olgiate Molgora,Monticello,14.49,3.22
CELL_02046,45.7397,9.3875,338.9,Olgiate Molgora,Monticello,17.154,3.82
CELL_02047,45.7397,9.3888,338.9,Olgiate Molgora,Monticello,20.524,4.57
CELL_02048,45.7397,9.3901,341.7,Olgiate Molgora,Monticello,23.236,5.17
CELL_02049,45.7397,9.3914,343.7,Olgiate Molgora,Monticello,25.289,5.63
CELL_02050,45.7397,9.3927,342.8,Olgiate Molgora,Monticello,25.023,5.57
CELL_02051,45.7397,9.394,322.6,Olgiate Molgora,Mondonico,39.861,8.87
CELL_02052,45.7397,9.3953,313.1,Olgiate Molgora,Mondonico,47.913,10.66
CELL_02053,45.7397,9.3966,315.8,Olgiate Molgora,Mondonico,54.224,12.06
CELL_02054,45.7397,9.3979,320.1,Olgiate Molgora,Mondonico,54.098,12.03
CELL_02055,45.7397,9.3992,320.3,Olgiate Molgora,Mondonico,47.146,10.49
CELL_02056,45.7397,9.4005,312.1,Olgiate Molgora,Mondonico,39.048,8.69
CELL_02057,45.7397,9.4018,313.9,Olgiate Molgora,Mondonico,32.06,7.13
CELL_02058,45.7397,9.4031,319.8,Olgiate Molgora,Mondonico,25.869,5.75
CELL_02059,45.7397,9.4044,315.4,Olgiate Molgora,Mondonico,20.95,4.66
CELL_02060,45.7397,9.4057,269.5,Olgiate Molgora,Porchera,19.325,4.3
CELL_02061,45.7397,9.407,272.5,Olgiate Molgora,Porchera,23.542,5.24
CELL_02062,45.7397,9.4083,272.5,Olgiate Molgora,Porchera,28.537,6.35
CELL_02063,45.7397,9.4096,265.3,Olgiate Molgora,Porchera,33.655,7.49
CELL_02064,45.7397,9.4109,267.2,Olgiate Molgora,Porchera,38.329,8.53
CELL_02065,45.7397,9.4122,269.2,Olgiate Molgora,Porchera,40.005,8.9
CELL_02066,45.7397,9.4135,271.4,Olgiate Molgora,Porchera,37.226,8.28
CELL_02067,45.7397,9.4148,268.9,Olgiate Molgora,Porchera,32.171,7.16
CELL_02068,45.7397,9.4161,272.5,Olgiate Molgora,Porchera,26.972,6.0
CELL_02069,45.7397,9.4174,270.5,Olgiate Molgora,Porchera,22.193,4.94
CELL_02070,45.7397,9.4187,270.2,Olgiate Molgora,Porchera,18.059,4.02
CELL_02071,45.7397,9.42,244.6,Brivio,Beverate,33.139,4.81
CELL_02072,45.7397,9.4213,252.7,Brivio,Beverate,36.919,5.35
CELL_02073,45.7397,9.4226,249.1,Brivio,Beverate,40.064,5.81
CELL_02074,45.7397,9.4239,252.5,Brivio,Beverate,41.544,6.03
CELL_02075,45.7397,9.4252,248.2,Brivio,Beverate,41.828,6.07
CELL_02076,45.7397,9.4265,254.2,Brivio,Beverate,40.041,5.81
CELL_02077,45.7397,9.4278,248.5,Brivio,Beverate,36.614,5.31
CELL_02078,45.7397,9.4291,250.0,Brivio,Beverate,32.921,4.77
CELL_02079,45.7397,9.4304,249.6,Brivio,Beverate,28.367,4.11
CELL_02080,45.7397,9.4317,248.8,Brivio,Beverate,24.228,3.51
CELL_02081,45.7397,9.433,255.7,Brivio,Beverate,20.597,2.99
CELL_02082,45.7397,9.4343,204.3,Brivio,Brivio Centro,29.669,4.3
CELL_02083,45.7397,9.4356,207.9,Brivio,Brivio Centro,36.005,5.22
CELL_02084,45.7397,9.4369,210.0,Brivio,Brivio Centro,42.472,6.16
CELL_02085,45.7397,9.4382,211.8,Brivio,Brivio Centro,50.002,7.25
CELL_02086,45.7397,9.4395,208.5,Brivio,Brivio Centro,57.7,8.37
CELL_02087,45.7397,9.4408,210.3,Brivio,Brivio Centro,65.346,9.48
CELL_02088,45.7397,9.4421,211.2,Brivio,Brivio Centro,71.184,10.32
CELL_02089,45.7397,9.4434,205.8,Brivio,Brivio Centro,75.109,10.89
CELL_02090,45.7397,9.4447,206.0,Brivio,Brivio Centro,75.183,10.9
CELL_02091,45.7397,9.446,206.5,Brivio,Brivio Centro,72.445,10.51
CELL_02092,45.7397,9.4473,207.0,Brivio,Brivio Centro,66.964,9.71
CELL_02093,45.7397,9.4486,211.1,Brivio,Brivio Centro,59.763,8.67
CELL_02094,45.7397,9.4499,205.9,Brivio,Brivio Centro,51.983,7.54
CELL_02095,45.7397,9.4512,211.5,Brivio,Brivio Centro,44.421,6.44
CELL_02096,45.7397,9.4525,208.8,Brivio,Brivio Centro,37.2,5.4
CELL_02097,45.7397,9.4538,200.6,Brivio,Brivio Centro,31.282,4.54
CELL_02098,45.7397,9.4551,201.3,Brivio,Brivio Centro,25.81,3.74
CELL_02099,45.7397,9.4564,197.8,Brivio,Brivio Centro,21.267,3.08
CELL_02100,45.7397,9.4577,209.6,Brivio,Brivio Centro,17.48,2.54
CELL_02101,45.7397,9.459,205.3,Brivio,Brivio Centro,14.487,2.1
CELL_02102,45.7406,9.355,375.2,La Valletta Brianza,Perego,27.381,5.98
CELL_02103,45.7406,9.3563,374.9,La Valletta Brianza,Perego,33.372,7.29
CELL_02104,45.7406,9.3576,368.6,La Valletta Brianza,Perego,40.684,8.89
CELL_02105,45.7406,9.3589,370.3,La Valletta Brianza,Perego,49.03,10.71
CELL_02106,45.7406,9.3602,375.4,La Valletta Brianza,Perego,58.273,12.73
CELL_02107,45.7406,9.3615,372.2,La Valletta Brianza,Perego,67.573,14.76
CELL_02108,45.7406,9.3628,374.6,La Valletta Brianza,Perego,75.435,16.48
CELL_02109,45.7406,9.3641,377.2,La Valletta Brianza,Perego,78.835,17.22
CELL_02110,45.7406,9.3654,375.2,La Valletta Brianza,Perego,76.101,16.63
CELL_02111,45.7406,9.3667,339.8,La Valletta Brianza,Rovagnate,119.064,26.01
CELL_02112,45.7406,9.368,341.5,La Valletta Brianza,Rovagnate,138.165,30.19
CELL_02113,45.7406,9.3693,338.3,La Valletta Brianza,Rovagnate,148.331,32.41
CELL_02114,45.7406,9.3706,341.6,La Valletta Brianza,Rovagnate,142.54,31.14
CELL_02115,45.7406,9.3719,338.3,La Valletta Brianza,Rovagnate,125.449,27.41
CELL_02116,45.7406,9.3732,341.7,La Valletta Brianza,Rovagnate,105.302,23.01
CELL_02117,45.7406,9.3745,341.5,La Valletta Brianza,Rovagnate,86.849,18.97
CELL_02118,45.7406,9.3758,342.3,La Valletta Brianza,Rovagnate,70.724,15.45
CELL_02119,45.7406,9.3771,335.2,La Valletta Brianza,Rovagnate,57.495,12.56
CELL_02120,45.7406,9.3784,370.0,Santa Maria Hoè,Santa Maria Hoè Centro,30.077,8.92
CELL_02121,45.7406,9.3797,373.0,Santa Maria Hoè,Santa Maria Hoè Centro,26.185,7.77
CELL_02122,45.7406,9.381,369.8,Santa Maria Hoè,Santa Maria Hoè Centro,22.536,6.69
CELL_02123,45.7406,9.3823,343.6,Olgiate Molgora,Monticello,8.258,1.84
CELL_02124,45.7406,9.3836,340.0,Olgiate Molgora,Monticello,10.38,2.31
CELL_02125,45.7406,9.3849,337.9,Olgiate Molgora,Monticello,12.61,2.8
CELL_02126,45.7406,9.3862,337.8,Olgiate Molgora,Monticello,15.821,3.52
CELL_02127,45.7406,9.3875,339.7,Olgiate Molgora,Monticello,19.294,4.29
CELL_02128,45.7406,9.3888,340.6,Olgiate Molgora,Monticello,23.246,5.17
CELL_02129,45.7406,9.3901,330.5,Olgiate Molgora,Monticello,27.69,6.16
CELL_02130,45.7406,9.3914,341.2,Olgiate Molgora,Monticello,31.283,6.96
CELL_02131,45.7406,9.3927,340.8,Olgiate Molgora,Monticello,30.736,6.84
CELL_02132,45.7406,9.394,341.3,Olgiate Molgora,Monticello,27.314,6.08
CELL_02133,45.7406,9.3953,320.8,Olgiate Molgora,Mondonico,40.523,9.01
CELL_02134,45.7406,9.3966,316.8,Olgiate Molgora,Mondonico,43.795,9.74
CELL_02135,45.7406,9.3979,308.4,Olgiate Molgora,Mondonico,43.673,9.71
CELL_02136,45.7406,9.3992,319.7,Olgiate Molgora,Mondonico,39.825,8.86
CELL_02137,45.7406,9.4005,320.0,Olgiate Molgora,Mondonico,34.671,7.71
CELL_02138,45.7406,9.4018,312.5,Olgiate Molgora,Mondonico,29.197,6.49
CELL_02139,45.7406,9.4031,315.7,Olgiate Molgora,Mondonico,24.153,5.37
CELL_02140,45.7406,9.4044,316.3,Olgiate Molgora,Mondonico,19.739,4.39
CELL_02141,45.7406,9.4057,270.0,Olgiate Molgora,Porchera,17.337,3.86
CELL_02142,45.7406,9.407,273.6,Olgiate Molgora,Porchera,21.116,4.7
CELL_02143,45.7406,9.4083,268.5,Olgiate Molgora,Porchera,24.665,5.49
CELL_02144,45.7406,9.4096,272.7,Olgiate Molgora,Porchera,28.358,6.31
CELL_02145,45.7406,9.4109,274.9,Olgiate Molgora,Porchera,31.289,6.96
CELL_02146,45.7406,9.4122,271.7,Olgiate Molgora,Porchera,31.967,7.11
CELL_02147,45.7406,9.4135,272.3,Olgiate Molgora,Porchera,30.543,6.79
CELL_02148,45.7406,9.4148,271.9,Olgiate Molgora,Porchera,27.203,6.05
CELL_02149,45.7406,9.4161,269.8,Olgiate Molgora,Porchera,23.469,5.22
CELL_02150,45.7406,9.4174,267.3,Olgiate Molgora,Porchera,19.686,4.38
CELL_02151,45.7406,9.4187,275.0,Olgiate Molgora,Porchera,16.322,3.63
CELL_02152,45.7406,9.42,273.8,Olgiate Molgora,Porchera,13.443,2.99
CELL_02153,45.7406,9.4213,252.8,Brivio,Beverate,30.253,4.39
CELL_02154,45.7406,9.4226,248.1,Brivio,Beverate,32.33,4.69
CELL_02155,45.7406,9.4239,252.0,Brivio,Beverate,33.488,4.86
CELL_02156,45.7406,9.4252,249.6,Brivio,Beverate,33.557,4.87
CELL_02157,45.7406,9.4265,251.6,Brivio,Beverate,32.303,4.69
CELL_02158,45.7406,9.4278,247.1,Brivio,Beverate,30.051,4.36
CELL_02159,45.7406,9.4291,250.1,Brivio,Beverate,27.248,3.95
CELL_02160,45.7406,9.4304,249.8,Brivio,Beverate,24.003,3.48
CELL_02161,45.7406,9.4317,254.9,Brivio,Beverate,20.994,3.04
CELL_02162,45.7406,9.433,251.1,Brivio,Beverate,17.989,2.61
CELL_02163,45.7406,9.4343,204.6,Brivio,Brivio Centro,33.13,4.81
CELL_02164,45.7406,9.4356,201.7,Brivio,Brivio Centro,40.238,5.84
CELL_02165,45.7406,9.4369,206.3,Brivio,Brivio Centro,48.555,7.04
CELL_02166,45.7406,9.4382,205.7,Brivio,Brivio Centro,58.075,8.42
CELL_02167,45.7406,9.4395,203.6,Brivio,Brivio Centro,68.585,9.95
CELL_02168,45.7406,9.4408,207.9,Brivio,Brivio Centro,78.65,11.41
CELL_02169,45.7406,9.4421,207.8,Brivio,Brivio Centro,87.661,12.71
CELL_02170,45.7406,9.4434,207.1,Brivio,Brivio Centro,92.98,13.49
CELL_02171,45.7406,9.4447,206.6,Brivio,Brivio Centro,93.892,13.62
CELL_02172,45.7406,9.446,205.0,Brivio,Brivio Centro,89.191,12.94
CELL_02173,45.7406,9.4473,200.3,Brivio,Brivio Centro,80.825,11.72
CELL_02174,45.7406,9.4486,203.6,Brivio,Brivio Centro,70.791,10.27
CELL_02175,45.7406,9.4499,208.6,Brivio,Brivio Centro,60.627,8.79
CELL_02176,45.7406,9.4512,206.1,Brivio,Brivio Centro,50.645,7.35
CELL_02177,45.7406,9.4525,208.5,Brivio,Brivio Centro,42.338,6.14
CELL_02178,45.7406,9.4538,209.7,Brivio,Brivio Centro,34.623,5.02
CELL_02179,45.7406,9.4551,205.1,Brivio,Brivio Centro,28.666,4.16
CELL_02180,45.7406,9.4564,210.1,Brivio,Brivio Centro,23.461,3.4
CELL_02181,45.7406,9.4577,208.7,Brivio,Brivio Centro,19.077,2.77
CELL_02182,45.7406,9.459,212.2,Brivio,Brivio Centro,15.383,2.23
CELL_02183,45.7415,9.355,367.8,La Valletta Brianza,Perego,29.109,6.36
CELL_02184,45.7415,9.3563,379.3,La Valletta Brianza,Perego,35.97,7.86
CELL_02185,45.7415,9.3576,372.6,La Valletta Brianza,Perego,44.605,9.74
CELL_02186,45.7415,9.3589,375.6,La Valletta Brianza,Perego,54.867,11.99
CELL_02187,45.7415,9.3602,374.4,La Valletta Brianza,Perego,66.748,14.58
CELL_02188,45.7415,9.3615,378.7,La Valletta Brianza,Perego,79.649,17.4
CELL_02189,45.7415,9.3628,375.7,La Valletta Brianza,Perego,91.85,20.07
CELL_02190,45.7415,9.3641,371.3,La Valletta Brianza,Perego,98.138,21.44
CELL_02191,45.7415,9.3654,371.2,La Valletta Brianza,Perego,93.38,20.4
CELL_02192,45.7415,9.3667,368.5,La Valletta Brianza,Perego,81.808,17.87
CELL_02193,45.7415,9.368,340.8,La Valletta Brianza,Rovagnate,113.639,24.83
CELL_02194,45.7415,9.3693,337.5,La Valletta Brianza,Rovagnate,119.071,26.01
CELL_02195,45.7415,9.3706,342.1,La Valletta Brianza,Rovagnate,116.08,25.36
CELL_02196,45.7415,9.3719,339.8,La Valletta Brianza,Rovagnate,105.774,23.11
CELL_02197,45.7415,9.3732,340.2,La Valletta Brianza,Rovagnate,91.936,20.09
CELL_02198,45.7415,9.3745,370.5,Santa Maria Hoè,Santa Maria Hoè Centro,48.115,14.28
CELL_02199,45.7415,9.3758,369.6,Santa Maria Hoè,Santa Maria Hoè Centro,45.148,13.39
CELL_02200,45.7415,9.3771,370.3,Santa Maria Hoè,Santa Maria Hoè Centro,40.83,12.11
CELL_02201,45.7415,9.3784,374.6,Santa Maria Hoè,Santa Maria Hoè Centro,35.583,10.56
CELL_02202,45.7415,9.3797,376.3,Santa Maria Hoè,Santa Maria Hoè Centro,30.679,9.1
CELL_02203,45.7415,9.381,372.7,Santa Maria Hoè,Santa Maria Hoè Centro,25.868,7.67
CELL_02204,45.7415,9.3823,336.6,Olgiate Molgora,Monticello,8.51,1.89
CELL_02205,45.7415,9.3836,342.5,Olgiate Molgora,Monticello,10.582,2.35
CELL_02206,45.7415,9.3849,333.9,Olgiate Molgora,Monticello,13.259,2.95
CELL_02207,45.7415,9.3862,337.1,Olgiate Molgora,Monticello,16.401,3.65
CELL_02208,45.7415,9.3875,345.4,Olgiate Molgora,Monticello,20.339,4.52
CELL_02209,45.7415,9.3888,336.7,Olgiate Molgora,Monticello,25.376,5.64
CELL_02210,45.7415,9.3901,339.7,Olgiate Molgora,Monticello,31.422,6.99
CELL_02211,45.7415,9.3914,341.2,Olgiate Molgora,Monticello,37.97,8.45
CELL_02212,45.7415,9.3927,341.0,Olgiate Molgora,Monticello,37.492,8.34
CELL_02213,45.7415,9.394,340.6,Olgiate Molgora,Monticello,30.889,6.87
CELL_02214,45.7415,9.3953,336.8,Olgiate Molgora,Monticello,24.772,5.51
CELL_02215,45.7415,9.3966,314.2,Olgiate Molgora,Mondonico,35.232,7.84
CELL_02216,45.7415,9.3979,311.3,Olgiate Molgora,Mondonico,35.521,7.9
CELL_02217,45.7415,9.3992,311.2,Olgiate Molgora,Mondonico,33.195,7.38
CELL_02218,45.7415,9.4005,314.4,Olgiate Molgora,Mondonico,29.393,6.54
CELL_02219,45.7415,9.4018,316.7,Olgiate Molgora,Mondonico,25.547,5.68
CELL_02220,45.7415,9.4031,320.7,Olgiate Molgora,Mondonico,21.238,4.72
CELL_02221,45.7415,9.4044,316.7,Olgiate Molgora,Mondonico,17.964,4.0
CELL_02222,45.7415,9.4057,269.2,Olgiate Molgora,Porchera,15.533,3.46
CELL_02223,45.7415,9.407,271.7,Olgiate Molgora,Porchera,18.356,4.08
CELL_02224,45.7415,9.4083,270.1,Olgiate Molgora,Porchera,20.911,4.65
CELL_02225,45.7415,9.4096,271.7,Olgiate Molgora,Porchera,23.598,5.25
CELL_02226,45.7415,9.4109,275.0,Olgiate Molgora,Porchera,25.264,5.62
CELL_02227,45.7415,9.4122,272.1,Olgiate Molgora,Porchera,25.984,5.78
CELL_02228,45.7415,9.4135,273.6,Olgiate Molgora,Porchera,25.067,5.58
CELL_02229,45.7415,9.4148,270.2,Olgiate Molgora,Porchera,22.737,5.06
CELL_02230,45.7415,9.4161,264.0,Olgiate Molgora,Porchera,20.048,4.46
CELL_02231,45.7415,9.4174,271.7,Olgiate Molgora,Porchera,17.206,3.83
CELL_02232,45.7415,9.4187,268.7,Olgiate Molgora,Porchera,14.814,3.3
CELL_02233,45.7415,9.42,269.5,Olgiate Molgora,Porchera,12.251,2.73
CELL_02234,45.7415,9.4213,254.7,Brivio,Beverate,24.755,3.59
CELL_02235,45.7415,9.4226,251.9,Brivio,Beverate,26.359,3.82
CELL_02236,45.7415,9.4239,246.9,Brivio,Beverate,26.846,3.89
CELL_02237,45.7415,9.4252,248.1,Brivio,Beverate,27.135,3.94
CELL_02238,45.7415,9.4265,249.4,Brivio,Beverate,26.102,3.79
CELL_02239,45.7415,9.4278,243.5,Brivio,Beverate,24.518,3.56
CELL_02240,45.7415,9.4291,251.3,Brivio,Beverate,22.52,3.27
CELL_02241,45.7415,9.4304,247.0,Brivio,Beverate,20.079,2.91
CELL_02242,45.7415,9.4317,243.6,Brivio,Beverate,17.628,2.56
CELL_02243,45.7415,9.433,207.9,Brivio,Brivio Centro,29.383,4.26
CELL_02244,45.7415,9.4343,203.9,Brivio,Brivio Centro,36.157,5.24
CELL_02245,45.7415,9.4356,203.1,Brivio,Brivio Centro,44.679,6.48
CELL_02246,45.7415,9.4369,207.2,Brivio,Brivio Centro,54.383,7.89
CELL_02247,45.7415,9.4382,207.9,Brivio,Brivio Centro,66.07,9.58
CELL_02248,45.7415,9.4395,206.5,Brivio,Brivio Centro,79.482,11.53
CELL_02249,45.7415,9.4408,207.8,Brivio,Brivio Centro,93.616,13.58
CELL_02250,45.7415,9.4421,208.8,Brivio,Brivio Centro,106.588,15.46
CELL_02251,45.7415,9.4434,211.2,Brivio,Brivio Centro,115.373,16.73
CELL_02252,45.7415,9.4447,202.7,Brivio,Brivio Centro,116.384,16.88
CELL_02253,45.7415,9.446,213.8,Brivio,Brivio Centro,109.261,15.85
CELL_02254,45.7415,9.4473,201.6,Brivio,Brivio Centro,96.708,14.03
CELL_02255,45.7415,9.4486,204.7,Brivio,Brivio Centro,82.73,12.0
CELL_02256,45.7415,9.4499,207.8,Brivio,Brivio Centro,69.04,10.01
CELL_02257,45.7415,9.4512,203.7,Brivio,Brivio Centro,57.103,8.28
CELL_02258,45.7415,9.4525,205.3,Brivio,Brivio Centro,46.787,6.79
CELL_02259,45.7415,9.4538,201.1,Brivio,Brivio Centro,38.141,5.53
CELL_02260,45.7415,9.4551,202.3,Brivio,Brivio Centro,30.932,4.49
CELL_02261,45.7415,9.4564,207.8,Brivio,Brivio Centro,24.897,3.61
CELL_02262,45.7415,9.4577,202.8,Brivio,Brivio Centro,20.199,2.93
CELL_02263,45.7415,9.459,201.7,Brivio,Brivio Centro,16.418,2.38
CELL_02264,45.7424,9.355,375.6,La Valletta Brianza,Perego,30.563,6.68
CELL_02265,45.7424,9.3563,376.4,La Valletta Brianza,Perego,37.843,8.27
CELL_02266,45.7424,9.3576,373.2,La Valletta Brianza,Perego,47.252,10.32
CELL_02267,45.7424,9.3589,369.8,La Valletta Brianza,Perego,58.502,12.78
CELL_02268,45.7424,9.3602,373.0,La Valletta Brianza,Perego,72.824,15.91
CELL_02269,45.7424,9.3615,374.5,La Valletta Brianza,Perego,89.777,19.61
CELL_02270,45.7424,9.3628,368.1,La Valletta Brianza,Perego,109.034,23.82
CELL_02271,45.7424,9.3641,370.3,La Valletta Brianza,Perego,122.029,26.66
CELL_02272,45.7424,9.3654,374.1,La Valletta Brianza,Perego,111.54,24.37
CELL_02273,45.7424,9.3667,372.4,La Valletta Brianza,Perego,92.823,20.28
CELL_02274,45.7424,9.368,369.2,La Valletta Brianza,Perego,75.398,16.47
CELL_02275,45.7424,9.3693,340.4,La Valletta Brianza,Rovagnate,95.624,20.89
CELL_02276,45.7424,9.3706,341.6,La Valletta Brianza,Rovagnate,93.951,20.53
CELL_02277,45.7424,9.3719,367.2,Santa Maria Hoè,Santa Maria Hoè Centro,58.454,17.34
CELL_02278,45.7424,9.3732,370.8,Santa Maria Hoè,Santa Maria Hoè Centro,60.595,17.98
CELL_02279,45.7424,9.3745,368.0,Santa Maria Hoè,Santa Maria Hoè Centro,59.464,17.64
CELL_02280,45.7424,9.3758,371.1,Santa Maria Hoè,Santa Maria Hoè Centro,54.818,16.26
CELL_02281,45.7424,9.3771,369.5,Santa Maria Hoè,Santa Maria Hoè Centro,48.679,14.44
CELL_02282,45.7424,9.3784,365.3,Santa Maria Hoè,Santa Maria Hoè Centro,41.722,12.38
CELL_02283,45.7424,9.3797,369.6,Santa Maria Hoè,Santa Maria Hoè Centro,35.042,10.4
CELL_02284,45.7424,9.381,378.2,Santa Maria Hoè,Santa Maria Hoè Centro,28.966,8.59
CELL_02285,45.7424,9.3823,339.1,Olgiate Molgora,Monticello,8.482,1.89
CELL_02286,45.7424,9.3836,345.6,Olgiate Molgora,Monticello,10.705,2.38
CELL_02287,45.7424,9.3849,334.8,Olgiate Molgora,Monticello,13.275,2.95
CELL_02288,45.7424,9.3862,343.4,Olgiate Molgora,Monticello,16.475,3.66
CELL_02289,45.7424,9.3875,347.7,Olgiate Molgora,Monticello,20.452,4.55
CELL_02290,45.7424,9.3888,340.2,Olgiate Molgora,Monticello,25.41,5.65
CELL_02291,45.7424,9.3901,340.6,Olgiate Molgora,Monticello,31.764,7.07
CELL_02292,45.7424,9.3914,337.8,Olgiate Molgora,Monticello,38.491,8.56
CELL_02293,45.7424,9.3927,341.3,Olgiate Molgora,Monticello,38.062,8.47
CELL_02294,45.7424,9.394,341.5,Olgiate Molgora,Monticello,31.139,6.93
CELL_02295,45.7424,9.3953,340.1,Olgiate Molgora,Monticello,24.888,5.54
CELL_02296,45.7424,9.3966,343.2,Olgiate Molgora,Monticello,20.223,4.5
CELL_02297,45.7424,9.3979,314.7,Olgiate Molgora,Mondonico,28.414,6.32
CELL_02298,45.7424,9.3992,317.5,Olgiate Molgora,Mondonico,26.905,5.98
CELL_02299,45.7424,9.4005,316.5,Olgiate Molgora,Mondonico,24.749,5.5
CELL_02300,45.7424,9.4018,312.9,Olgiate Molgora,Mondonico,21.824,4.85
CELL_02301,45.7424,9.4031,320.4,Olgiate Molgora,Mondonico,18.477,4.11
CELL_02302,45.7424,9.4044,319.8,Olgiate Molgora,Mondonico,15.66,3.48
CELL_02303,45.7424,9.4057,269.9,Olgiate Molgora,Porchera,13.443,2.99
CELL_02304,45.7424,9.407,263.6,Olgiate Molgora,Porchera,15.331,3.41
CELL_02305,45.7424,9.4083,270.2,Olgiate Molgora,Porchera,17.59,3.91
CELL_02306,45.7424,9.4096,268.7,Olgiate Molgora,Porchera,19.161,4.26
CELL_02307,45.7424,9.4109,271.7,Olgiate Molgora,Porchera,20.336,4.52
CELL_02308,45.7424,9.4122,271.3,Olgiate Molgora,Porchera,20.581,4.58
CELL_02309,45.7424,9.4135,266.8,Olgiate Molgora,Porchera,20.115,4.47
CELL_02310,45.7424,9.4148,267.6,Olgiate Molgora,Porchera,18.955,4.22
CELL_02311,45.7424,9.4161,273.1,Olgiate Molgora,Porchera,16.76,3.73
CELL_02312,45.7424,9.4174,274.7,Olgiate Molgora,Porchera,14.744,3.28
CELL_02313,45.7424,9.4187,271.5,Olgiate Molgora,Porchera,12.845,2.86
CELL_02314,45.7424,9.42,275.3,Olgiate Molgora,Porchera,10.937,2.43
CELL_02315,45.7424,9.4213,256.9,Brivio,Beverate,20.312,2.95
CELL_02316,45.7424,9.4226,250.5,Brivio,Beverate,21.033,3.05
CELL_02317,45.7424,9.4239,247.8,Brivio,Beverate,21.621,3.14
CELL_02318,45.7424,9.4252,254.5,Brivio,Beverate,21.872,3.17
CELL_02319,45.7424,9.4265,251.5,Brivio,Beverate,21.026,3.05
CELL_02320,45.7424,9.4278,246.8,Brivio,Beverate,19.909,2.89
CELL_02321,45.7424,9.4291,247.6,Brivio,Beverate,18.516,2.69
CELL_02322,45.7424,9.4304,252.3,Brivio,Beverate,16.761,2.43
CELL_02323,45.7424,9.4317,254.0,Brivio,Beverate,14.761,2.14
CELL_02324,45.7424,9.433,200.8,Brivio,Brivio Centro,31.34,4.55
CELL_02325,45.7424,9.4343,209.4,Brivio,Brivio Centro,38.492,5.58
CELL_02326,45.7424,9.4356,209.7,Brivio,Brivio Centro,47.833,6.94
CELL_02327,45.7424,9.4369,208.3,Brivio,Brivio Centro,59.38,8.61
CELL_02328,45.7424,9.4382,209.8,Brivio,Brivio Centro,73.153,10.61
CELL_02329,45.7424,9.4395,202.6,Brivio,Brivio Centro,89.14,12.93
CELL_02330,45.7424,9.4408,208.9,Brivio,Brivio Centro,108.042,15.67
CELL_02331,45.7424,9.4421,210.2,Brivio,Brivio Centro,127.521,18.49
CELL_02332,45.7424,9.4434,214.1,Brivio,Brivio Centro,142.819,20.71
CELL_02333,45.7424,9.4447,208.6,Brivio,Brivio Centro,144.792,21.0
CELL_02334,45.7424,9.446,209.1,Brivio,Brivio Centro,131.704,19.1
CELL_02335,45.7424,9.4473,206.6,Brivio,Brivio Centro,112.686,16.34
CELL_02336,45.7424,9.4486,205.8,Brivio,Brivio Centro,93.619,13.58
CELL_02337,45.7424,9.4499,206.8,Brivio,Brivio Centro,76.356,11.07
CELL_02338,45.7424,9.4512,207.8,Brivio,Brivio Centro,62.167,9.02
CELL_02339,45.7424,9.4525,208.9,Brivio,Brivio Centro,50.414,7.31
CELL_02340,45.7424,9.4538,204.4,Brivio,Brivio Centro,40.705,5.9
CELL_02341,45.7424,9.4551,207.8,Brivio,Brivio Centro,32.575,4.72
CELL_02342,45.7424,9.4564,204.1,Brivio,Brivio Centro,26.329,3.82
CELL_02343,45.7424,9.4577,201.5,Brivio,Brivio Centro,21.228,3.08
CELL_02344,45.7424,9.459,203.8,Brivio,Brivio Centro,17.227,2.5
CELL_02345,45.7433,9.355,370.8,La Valletta Brianza,Perego,30.899,6.75
CELL_02346,45.7433,9.3563,376.6,La Valletta Brianza,Perego,38.338,8.38
CELL_02347,45.7433,9.3576,376.9,La Valletta Brianza,Perego,47.872,10.46
